TICKER	FECHA	APERTURA	MAXIMO	MINIMO	ULTIMO	VOLUMEN
I IB	06/02/1991	2398.8501	2407.5901	2385.3601	2407.3101	5176
I IB	07/02/1991	2415.45	2429.1499	2415.45	2427.6699	5921
I IB	08/02/1991	2427.6699	2441.73	2419.01	2441.3301	5555
I IB	11/02/1991	2447.6299	2495.49	2447.6299	2495.49	7327
I IB	12/02/1991	2495.49	2511.0801	2473.1399	2486.8799	7100
I IB	13/02/1991	2486.8799	2513.55	2484.1201	2510.4399	6598
I IB	14/02/1991	2518.6201	2540.23	2518.6201	2532.22	8900
I IB	15/02/1991	2532.22	2581.8401	2506.3501	2546.1101	8000
I IB	18/02/1991	2556.6699	2587.74	2556.6699	2587.6799	7323
I IB	19/02/1991	2587.6799	2609.6201	2561.1499	2573.25	6427
I IB	20/02/1991	2568.8701	2568.8701	2541.8401	2556.51	6912
I IB	21/02/1991	2556.51	2578.3601	2544.6699	2574.98	5984
I IB	22/02/1991	2593.3601	2610.97	2593.3601	2610.46	7050
I IB	25/02/1991	2641.74	2675.1899	2641.74	2664.9099	8918
I IB	26/02/1991	2625.03	2625.03	2607.1101	2618.8201	6428
I IB	27/02/1991	2618.8201	2629.04	2595.46	2628.76	7253
I IB	28/02/1991	2628.76	2659.1399	2617.28	2622.8301	8179
I IB	01/03/1991	2613.4299	2613.4299	2592.3701	2602.1399	7565
I IB	04/03/1991	2602.1399	2607.6499	2595.8601	2606.9199	6254
I IB	05/03/1991	2606.9199	2650.51	2603.1201	2650.3601	6906
I IB	06/03/1991	2683.6599	2707.6599	2683.6599	2688.01	10048
I IB	07/03/1991	2688.01	2690.26	2663.22	2688.97	6519
I IB	08/03/1991	2689.25	2729.45	2689.25	2729.45	9738
I IB	11/03/1991	2742.3899	2776.6699	2742.3899	2776.3501	7725
I IB	12/03/1991	2776.3501	2777.4399	2746.23	2752.8601	6471
I IB	13/03/1991	2745.3201	2745.3201	2714.3301	2745.3201	7896
I IB	14/03/1991	2751.8	2780.3899	2751.8	2770.3899	9224
I IB	15/03/1991	2787.53	2807.27	2787.53	2806.4399	11060
I IB	18/03/1991	2806.4399	2827.6101	2805.5901	2823.6699	8743
I IB	20/03/1991	2764.3799	2764.3799	2736.5801	2748.47	7200
I IB	21/03/1991	2750.4399	2769.74	2750.4399	2769.6499	6515
I IB	22/03/1991	2749.7	2749.7	2719.53	2731.46	7137
I IB	25/03/1991	2731.46	2739.6799	2703.8799	2739.25	4252
I IB	26/03/1991	2758.6799	2769.6299	2758.6799	2765.6399	5675
I IB	27/03/1991	2777.5601	2793.8799	2777.5601	2789.04	12326
I IB	01/04/1991	2803.01	2824.51	2803.01	2809.5801	4089
I IB	02/04/1991	2809.5801	2809.6799	2799.1399	2808.55	4628
I IB	03/04/1991	2808.55	2821	2801.1499	2807.49	7304
I IB	04/04/1991	2789.7	2789.7	2760.6599	2766.4299	5959
I IB	05/04/1991	2762.52	2762.52	2738.6399	2755.51	5228
I IB	08/04/1991	2749.76	2749.76	2731.8701	2740.5901	3597
I IB	09/04/1991	2742.3	2758	2742.3	2757.6499	4304
I IB	10/04/1991	2736.6399	2736.6399	2729.6799	2735.3601	3608
I IB	11/04/1991	2735.3601	2751.01	2731.3701	2750.45	5831
I IB	12/04/1991	2757.74	2775.3601	2757.74	2762.6399	6204
I IB	15/04/1991	2776.3201	2787.03	2776.3201	2785.79	3951
I IB	16/04/1991	2783.9299	2783.9299	2776.3	2780.6899	3211
I IB	17/04/1991	2789.8999	2798.1399	2789.8999	2795	4516
I IB	18/04/1991	2795	2797.6399	2783.7	2795.1699	3823
I IB	19/04/1991	2789.1899	2789.1899	2775.25	2780.46	3948
I IB	22/04/1991	2758.04	2758.04	2749.1299	2753.8999	3541
I IB	23/04/1991	2753.8999	2778.1699	2742.3401	2778.01	3068
I IB	24/04/1991	2778.01	2778.21	2770.1101	2775.2	3888
I IB	25/04/1991	2768.1299	2768.1299	2752.76	2759.6699	4766
I IB	26/04/1991	2747.22	2747.22	2733.1599	2739.24	3169
I IB	29/04/1991	2732.9299	2732.9299	2724.98	2732.72	2890
I IB	30/04/1991	2720.49	2720.49	2698.1001	2719.73	3466
I IB	03/05/1991	2739.0701	2752.24	2739.0701	2750.1001	4207
I IB	06/05/1991	2750.1001	2751.1899	2736.6899	2751.1899	2569
I IB	07/05/1991	2751.1899	2762.8401	2746.5701	2760.6499	2817
I IB	08/05/1991	2760.6499	2764.49	2749.3201	2759.6899	3492
I IB	09/05/1991	2769.23	2793.1399	2769.23	2792.9099	3543
I IB	10/05/1991	2806.6299	2823.2	2806.6299	2822.3101	6976
I IB	13/05/1991	2822.3101	2828.99	2808.9099	2828.9099	4102
I IB	14/05/1991	2838.72	2850.9199	2838.72	2847.4299	7556
I IB	16/05/1991	2847.4299	2864.1599	2842.24	2853.9099	16632
I IB	17/05/1991	2852.28	2852.28	2828.1499	2828.79	7382
I IB	20/05/1991	2841.22	2858.5901	2841.22	2857.9299	3535
I IB	21/05/1991	2857.9299	2858.6599	2849.26	2852.22	3803
I IB	22/05/1991	2852.22	2852.97	2839.71	2847.53	4845
I IB	23/05/1991	2851.0701	2868.48	2851.0701	2864.1599	4977
I IB	24/05/1991	2856.48	2856.48	2834.1799	2839.26	3839
I IB	27/05/1991	2839.26	2848.27	2827.45	2847.6799	2273
I IB	28/05/1991	2847.6799	2850.1001	2836.52	2842.3999	3000
I IB	29/05/1991	2842.3999	2849.1201	2838.1499	2846.0701	5678
I IB	30/05/1991	2847.3	2857.54	2847.3	2854.95	4157
I IB	31/05/1991	2856.3101	2863.77	2856.3101	2862.28	5757
I IB	03/06/1991	2881.3799	2890.6299	2881.3799	2884.51	3859
I IB	04/06/1991	2884.1899	2884.1899	2872.5601	2883.5601	3572
I IB	05/06/1991	2888.8799	2898.0701	2888.8799	2897.6299	3349
I IB	06/06/1991	2887.25	2887.25	2874.4399	2883.1599	3858
I IB	07/06/1991	2867.5	2867.5	2849.6201	2852.51	6707
I IB	10/06/1991	2852.51	2869.8	2845.79	2869.6899	4164
I IB	11/06/1991	2869.6899	2874.46	2860.9099	2866.1399	4969
I IB	12/06/1991	2866.1399	2869.1699	2860.01	2869.1699	11963
I IB	13/06/1991	2850	2850	2850	2850	4536
I IB	14/06/1991	2845.01	2845.01	2837.8201	2844.8701	11490
I IB	17/06/1991	2844.8701	2854.8999	2838.6499	2844.1299	4029
I IB	18/06/1991	2839.1201	2839.1201	2827.0901	2832.3501	3157
I IB	19/06/1991	2814.5901	2814.5901	2789.75	2794.3701	5402
I IB	20/06/1991	2792.21	2792.21	2769.54	2776.1001	8460
I IB	21/06/1991	2776.6299	2792.46	2776.6299	2787.8401	4845
I IB	24/06/1991	2787.8401	2789.05	2775.6899	2787.3999	3109
I IB	25/06/1991	2785.6499	2785.6499	2773.6599	2785.6499	3258
I IB	26/06/1991	2787.1201	2796.0901	2787.1201	2792.8999	3374
I IB	27/06/1991	2792.8999	2795.3501	2786.26	2794.8899	3854
I IB	28/06/1991	2789.8101	2789.8101	2748.3601	2752.8	3482
I IB	01/07/1991	2752.8	2765.75	2746.6599	2761.4199	3149
I IB	02/07/1991	2760.6799	2760.6799	2747.8899	2753.74	3035
I IB	03/07/1991	2734.77	2734.77	2711.4399	2722.5	3328
I IB	04/07/1991	2722.5	2752.3401	2721.27	2749.1499	4127
I IB	05/07/1991	2744.46	2744.46	2730.74	2734.48	4736
I IB	08/07/1991	2711.23	2711.23	2689.28	2694.2	2936
I IB	09/07/1991	2694.2	2701.3101	2689.71	2693.3701	2692
I IB	10/07/1991	2684.75	2684.75	2659.6799	2684.75	4154
I IB	11/07/1991	2670.1299	2670.1299	2651.24	2652.3701	4286
I IB	12/07/1991	2662.53	2681.25	2662.53	2679.8601	2944
I IB	15/07/1991	2693.6799	2703.77	2693.6799	2702.24	3433
I IB	16/07/1991	2702.6499	2712.6499	2702.6499	2707.3701	3095
I IB	17/07/1991	2698.8601	2698.8601	2686.21	2690.96	3347
I IB	18/07/1991	2672.9399	2672.9399	2655.3401	2666.79	2777
I IB	19/07/1991	2666.79	2680.24	2662.1299	2678.3401	2911
I IB	22/07/1991	2678.3401	2703.52	2672.72	2703.4299	2084
I IB	23/07/1991	2708.6001	2731.23	2708.6001	2724.78	4204
I IB	24/07/1991	2708.79	2708.79	2697.1001	2704.5801	2268
I IB	25/07/1991	2700.6399	2700.6399	2683.72	2700.54	3295
I IB	26/07/1991	2700.54	2705.75	2698.05	2701.8899	2916
I IB	29/07/1991	2701.8899	2707.3301	2696.3201	2705.27	2637
I IB	30/07/1991	2710.8899	2715.54	2710.8899	2715.4199	3913
I IB	31/07/1991	2708.46	2708.46	2700.0901	2708.45	2970
I IB	01/08/1991	2708.45	2730.6599	2707.23	2730.6599	1921
I IB	02/08/1991	2733.5901	2754.53	2733.5901	2752.5701	2916
I IB	05/08/1991	2762.6399	2782.6399	2762.6399	2777.6499	2365
I IB	06/08/1991	2757.6399	2757.6399	2736.48	2739.6001	2117
I IB	07/08/1991	2751.27	2759.3799	2751.27	2753.8701	2030
I IB	08/08/1991	2753.8701	2770	2736.26	2740.9399	1794
I IB	09/08/1991	2731.1699	2731.1699	2717.25	2722.97	2476
I IB	12/08/1991	2722.97	2723.71	2711.5901	2722.6001	1748
I IB	13/08/1991	2723.49	2738.6201	2723.49	2737.8401	2623
I IB	14/08/1991	2737.8401	2742.1299	2733.8601	2738.5901	1969
I IB	16/08/1991	2735.3999	2735.3999	2727.9199	2735.1201	1470
I IB	22/08/1991	2721.02	2721.02	2701.8899	2705.55	3910
I IB	23/08/1991	2705.55	2726.6101	2699.52	2726.5601	2650
I IB	26/08/1991	2738.1899	2763	2738.1899	2763	2830
I IB	27/08/1991	2758.05	2758.05	2750.29	2757.72	2312
I IB	28/08/1991	2754.23	2754.23	2748.0601	2751.0901	1798
I IB	29/08/1991	2751.0901	2760.45	2744.76	2747.0901	1760
I IB	30/08/1991	2747.0901	2767.8	2742.51	2766.1799	3178
I IB	02/09/1991	2777.96	2784.6799	2777.96	2784.3999	2650
I IB	03/09/1991	2784.3999	2787.52	2779.8401	2783.0601	2700
I IB	04/09/1991	2783.0601	2788.0601	2771.5801	2788.0601	3178
I IB	05/09/1991	2788.0601	2791.6699	2784.1201	2790.4299	2901
I IB	06/09/1991	2787.1899	2787.1899	2775.73	2779.46	2327
I IB	09/09/1991	2774.53	2774.53	2765.6899	2772.9399	2827
I IB	10/09/1991	2764.26	2764.26	2750.6599	2756.0701	2656
I IB	11/09/1991	2749.8701	2749.8701	2745.74	2749.8701	2090
I IB	12/09/1991	2749.8701	2766.3401	2749.4299	2763.6201	3193
I IB	13/09/1991	2765.4299	2781.5601	2765.4299	2772.8701	3506
I IB	16/09/1991	2770.1699	2770.1699	2757.8601	2767.01	2362
I IB	17/09/1991	2767.01	2775.0701	2761.8899	2773.0801	3441
I IB	18/09/1991	2773.0801	2789.1001	2768.29	2789.1001	4500
I IB	19/09/1991	2789.1001	2800.9099	2777.1101	2800.02	7062
I IB	20/09/1991	2806.8601	2855.97	2806.8601	2842.6299	10119
I IB	23/09/1991	2852.54	2871.99	2852.54	2857.6101	5383
I IB	24/09/1991	2856.48	2856.48	2841.4299	2851.1201	5121
I IB	25/09/1991	2851.1201	2861.4299	2850.9299	2857.5901	4465
I IB	26/09/1991	2857.5901	2865.3899	2844.8799	2847.5901	6830
I IB	27/09/1991	2838.75	2838.75	2818.9199	2826.25	3992
I IB	30/09/1991	2826.25	2830.71	2808.24	2830.47	3526
I IB	01/10/1991	2820.55	2820.55	2801.4199	2804.29	2950
I IB	02/10/1991	2790.53	2790.53	2766.3	2774.1101	2940
I IB	03/10/1991	2774.1101	2777.4099	2755.03	2759.74	4136
I IB	04/10/1991	2751.1899	2751.1899	2727.73	2740.8899	5610
I IB	07/10/1991	2740.8899	2763.78	2737.4399	2760.6499	4573
I IB	08/10/1991	2759.27	2759.27	2746.47	2754.4099	3762
I IB	09/10/1991	2754.4099	2760.3301	2751.6101	2758.95	2679
I IB	10/10/1991	2758.6299	2758.6299	2751.71	2756.3101	3278
I IB	11/10/1991	2755.1699	2755.1699	2739.6499	2744.0701	3129
I IB	14/10/1991	2740.4199	2740.4199	2720.3	2726.26	2269
I IB	15/10/1991	2726.26	2736.1599	2724.05	2732.95	2711
I IB	16/10/1991	2739.21	2752.28	2739.21	2751.47	4638
I IB	17/10/1991	2751.47	2762.7	2743.5901	2747.95	2770
I IB	18/10/1991	2747.95	2761.1299	2742.3999	2759.3899	4196
I IB	21/10/1991	2772.3101	2784	2772.3101	2777.75	3513
I IB	22/10/1991	2781.3301	2806.6101	2781.3301	2806.5801	5195
I IB	23/10/1991	2796.5601	2796.5601	2781.95	2796.5601	3673
I IB	24/10/1991	2786.28	2786.28	2765.6299	2771.4199	3849
I IB	25/10/1991	2762.21	2762.21	2756.1001	2756.6299	3567
I IB	28/10/1991	2764.79	2787.04	2764.79	2786.8	3725
I IB	29/10/1991	2786.8	2792.3401	2776.98	2777.5601	4081
I IB	30/10/1991	2776.3999	2776.3999	2768.51	2775.6899	2652
I IB	31/10/1991	2768.8701	2768.8701	2760.51	2765.0801	3040
I IB	04/11/1991	2739.3601	2739.3601	2705.1699	2709.9199	2750
I IB	05/11/1991	2709.9199	2712.0701	2697.9099	2709.04	3600
I IB	06/11/1991	2709.04	2710.26	2690.8601	2694.1101	3579
I IB	07/11/1991	2692.29	2692.29	2673.04	2673.1201	3022
I IB	08/11/1991	2687.49	2708.04	2687.49	2704	5211
I IB	11/11/1991	2704	2717.77	2689.28	2698.45	3539
I IB	12/11/1991	2683.98	2683.98	2671.4099	2677.77	2415
I IB	13/11/1991	2672.3899	2672.3899	2650.3999	2660.1599	4690
I IB	14/11/1991	2646.0801	2646.0801	2625.0801	2632.6001	4868
I IB	15/11/1991	2632.6001	2644.6201	2611.03	2634.6201	4648
I IB	18/11/1991	2605.0801	2605.0801	2564.1101	2600.5901	4864
I IB	19/11/1991	2600.5901	2633.6799	2587.73	2594.04	4423
I IB	20/11/1991	2594.04	2615.29	2591.54	2615.21	3334
I IB	21/11/1991	2615.21	2617.47	2592.8899	2604.1399	3314
I IB	22/11/1991	2598.1899	2598.1899	2586.98	2597.8601	3481
I IB	25/11/1991	2582.95	2582.95	2552.1201	2567.27	3502
I IB	26/11/1991	2567.27	2590.01	2562.0701	2585.8	2690
I IB	27/11/1991	2585.8	2589.3701	2561.77	2587.6201	2962
I IB	28/11/1991	2601.1101	2613.02	2601.1101	2609.8999	2684
I IB	29/11/1991	2609.8999	2619.9299	2598.8401	2610.6399	3642
I IB	02/12/1991	2579.27	2579.27	2558.52	2573.6899	2980
I IB	03/12/1991	2582.4399	2596.46	2582.4399	2596.21	2189
I IB	04/12/1991	2598.0901	2603.3201	2598.0901	2598.2	2490
I IB	05/12/1991	2588.7	2588.7	2576.6001	2588.1299	2445
I IB	10/12/1991	2565.25	2565.25	2549.3201	2550.01	3860
I IB	11/12/1991	2538.04	2538.04	2518.23	2524.26	3800
I IB	12/12/1991	2524.26	2536.3999	2518.54	2535.6299	3750
I IB	13/12/1991	2543.77	2571.29	2543.77	2546.77	3809
I IB	16/12/1991	2532.3501	2532.3501	2514.3601	2514.5801	3274
I IB	17/12/1991	2512.6001	2512.6001	2501.0801	2507.28	4376
I IB	18/12/1991	2492.02	2492.02	2476.6101	2482.0601	9007
I IB	19/12/1991	2466.3899	2466.3899	2439.9299	2452.5701	6055
I IB	20/12/1991	2452.5701	2475.3	2438.8401	2465.05	8823
I IB	23/12/1991	2457.8201	2457.8201	2445.96	2457.28	4565
I IB	26/12/1991	2476.3601	2499.5	2476.3601	2492.25	6447
I IB	27/12/1991	2503.3999	2516.6699	2503.3999	2513.6799	5206
I IB	30/12/1991	2521.3799	2561.21	2521.3799	2561.21	6468
I IB	31/12/1991	2584.25	2608.4199	2584.25	2603.3	7853
I IB	02/01/1992	2548.27	2548.27	2500.8701	2507.8301	3450
I IB	03/01/1992	2507.8301	2577.24	2503.6399	2572.3401	2213
I IB	07/01/1992	2575.6101	2607.3101	2575.6101	2607.3101	5402
I IB	08/01/1992	2607.3101	2627.9099	2597.7	2627.3899	3934
I IB	09/01/1992	2629.6899	2681.25	2629.6899	2679.1399	5700
I IB	10/01/1992	2679.1399	2692.1201	2660.03	2683.4399	7850
I IB	13/01/1992	2678.8799	2678.8799	2659.73	2673.27	3825
I IB	14/01/1992	2674.3201	2693.6101	2674.3201	2693.1101	4121
I IB	15/01/1992	2734.8701	2770.99	2734.8701	2753.97	7990
I IB	16/01/1992	2748.77	2748.77	2724.4299	2733.8701	3871
I IB	17/01/1992	2718.2	2718.2	2696.3401	2699.6399	3472
I IB	20/01/1992	2685.7	2685.7	2665.53	2685.45	9897
I IB	21/01/1992	2685.45	2700.2	2679.8401	2685.6499	4910
I IB	22/01/1992	2676.4199	2676.4199	2667.9199	2671.9199	5942
I IB	23/01/1992	2671.9199	2682.8701	2669	2673.1899	5300
I IB	24/01/1992	2673.1899	2684.72	2657.8701	2681.29	3431
I IB	27/01/1992	2689.99	2705.8799	2689.99	2705.3	4053
I IB	28/01/1992	2705.3	2716.1699	2703.77	2716.1699	3602
I IB	29/01/1992	2716.1699	2717.54	2684.05	2700.77	3475
I IB	30/01/1992	2700.3899	2700.3899	2685.6899	2700.3899	4760
I IB	31/01/1992	2705.21	2718.9199	2705.21	2711.79	5386
I IB	03/02/1992	2711.79	2719.77	2704.4099	2717.46	2657
I IB	04/02/1992	2717.46	2740.9199	2712.3401	2737.8201	4359
I IB	05/02/1992	2738.1201	2753.97	2738.1201	2740.0601	5580
I IB	06/02/1992	2735.27	2735.27	2724.73	2726.6899	3426
I IB	07/02/1992	2724.3501	2724.3501	2708.8	2723.6201	3844
I IB	10/02/1992	2723.6201	2730.4099	2700.29	2728.1299	3771
I IB	11/02/1992	2737.0601	2760.1201	2737.0601	2760.1201	4000
I IB	12/02/1992	2760.1201	2767.9299	2746.0701	2762.03	5176
I IB	13/02/1992	2762.03	2778.4299	2748.47	2751.96	8555
I IB	14/02/1992	2751.96	2756.8101	2746.1299	2755.8101	4001
I IB	17/02/1992	2755.8101	2760.8501	2745.3601	2760.3401	3909
I IB	18/02/1992	2768.74	2787.6799	2768.74	2787.6799	4534
I IB	19/02/1992	2787.54	2787.54	2757.74	2772.29	6294
I IB	20/02/1992	2772.29	2783.3201	2768.1201	2783.3201	6705
I IB	21/02/1992	2769.53	2769.53	2741.1599	2750.77	7300
I IB	24/02/1992	2750.77	2774.5801	2741.2	2772.1201	4329
I IB	25/02/1992	2772.1201	2792.46	2759.4399	2766.77	10721
I IB	26/02/1992	2777.8501	2804.1201	2777.8501	2802.28	5915
I IB	27/02/1992	2821.26	2841.46	2821.26	2830.1299	7361
I IB	28/02/1992	2830.1299	2858.98	2818.3899	2857.1799	6044
I IB	02/03/1992	2857.1799	2859.03	2846.22	2854.3501	4753
I IB	03/03/1992	2854.3501	2863.6699	2842.55	2849.3701	6263
I IB	04/03/1992	2849.3701	2855.73	2839.21	2851.3601	4862
I IB	05/03/1992	2836.76	2836.76	2821.79	2829.73	4933
I IB	06/03/1992	2816.04	2816.04	2806.3101	2816.04	3489
I IB	09/03/1992	2816.04	2824.78	2812.3	2821.5901	3079
I IB	10/03/1992	2823.8201	2830.99	2823.8201	2830.3301	5334
I IB	11/03/1992	2829.9099	2829.9099	2818.22	2821.76	4792
I IB	12/03/1992	2800.02	2800.02	2760.1899	2782.8999	6603
I IB	13/03/1992	2788.6799	2799.3	2788.6799	2792.3799	3850
I IB	16/03/1992	2792.3799	2795.22	2780.1799	2782.1599	3794
I IB	17/03/1992	2782.1599	2787.47	2777.3301	2787.47	3639
I IB	18/03/1992	2784	2784	2774.5601	2780.5901	4295
I IB	20/03/1992	2780.5901	2785.24	2773.6899	2779.1201	4109
I IB	23/03/1992	2775.25	2775.25	2747.5601	2757.8701	3846
I IB	24/03/1992	2756.54	2756.54	2740.6599	2756.48	3448
I IB	25/03/1992	2756.48	2761.6699	2734.01	2735.5601	4068
I IB	26/03/1992	2738.3899	2751.79	2738.3899	2751.53	3663
I IB	27/03/1992	2751.53	2762.23	2751.51	2761.95	4864
I IB	30/03/1992	2756.3999	2756.3999	2748.1299	2756	5362
I IB	31/03/1992	2756	2761.74	2745.03	2750.4199	6999
I IB	01/04/1992	2731.03	2731.03	2716.23	2724.97	3088
I IB	02/04/1992	2724.97	2727.22	2709.8601	2719.8601	4000
I IB	03/04/1992	2713.1101	2713.1101	2695.3401	2698.51	3708
I IB	06/04/1992	2690.75	2690.75	2672.9399	2684.23	4143
I IB	07/04/1992	2684.23	2697.1101	2679.1101	2689.3301	4836
I IB	08/04/1992	2676.1201	2676.1201	2654.6201	2656.73	5164
I IB	09/04/1992	2656.73	2663.8401	2633.27	2661.3501	5047
I IB	10/04/1992	2688.47	2708.24	2688.47	2701.29	5650
I IB	13/04/1992	2693.5601	2693.5601	2670.3101	2676.54	6000
I IB	14/04/1992	2676.54	2690.55	2668.45	2689.71	2481
I IB	15/04/1992	2706.9299	2730.23	2706.9299	2721.3999	4389
I IB	20/04/1992	2722.8401	2741.96	2722.8401	2740.9099	1351
I IB	21/04/1992	2737.98	2737.98	2726.8899	2735.51	2935
I IB	22/04/1992	2735.51	2744.28	2716.71	2719.0701	4963
I IB	23/04/1992	2713.9399	2713.9399	2690.25	2692.3701	4668
I IB	24/04/1992	2692.3701	2699.05	2683.24	2699.05	3782
I IB	27/04/1992	2695.2	2695.2	2686.5601	2693.52	3100
I IB	28/04/1992	2690.3	2690.3	2683.79	2689.3501	3996
I IB	29/04/1992	2689.3501	2694.1101	2681.03	2694.0901	3319
I IB	30/04/1992	2686.98	2686.98	2675.5601	2681.5901	4179
I IB	04/05/1992	2681.5901	2683.29	2670.51	2681.3799	2682
I IB	05/05/1992	2681.3799	2697.22	2678.23	2681.75	3319
I IB	06/05/1992	2681.75	2692.1799	2673.6201	2691.6799	3356
I IB	07/05/1992	2694.6201	2707.0901	2694.6201	2706.6001	3319
I IB	08/05/1992	2712.99	2743.5	2712.99	2743.26	4344
I IB	11/05/1992	2763.46	2789.3701	2763.46	2788.9299	6287
I IB	12/05/1992	2781.5	2781.5	2770.9299	2776.6101	5206
I IB	13/05/1992	2776.6101	2810	2776.3899	2807.02	6859
I IB	14/05/1992	2807.02	2835.1799	2801	2810.24	7479
I IB	18/05/1992	2807.02	2807.02	2783.1399	2805.6899	4504
I IB	19/05/1992	2805.6899	2813.78	2793.48	2799.77	4348
I IB	20/05/1992	2799.77	2804.3	2787.5701	2802.4099	3908
I IB	21/05/1992	2806.22	2817.26	2806.22	2812.3899	4013
I IB	22/05/1992	2812.3799	2812.3799	2805.24	2810.1201	3222
I IB	25/05/1992	2796.8101	2796.8101	2786.97	2793.3101	2133
I IB	26/05/1992	2793.3101	2796.55	2786.4099	2793.46	4245
I IB	27/05/1992	2790.6001	2790.6001	2779.3701	2784.4199	4100
I IB	28/05/1992	2784.4199	2795.52	2779.3201	2793.05	3592
I IB	29/05/1992	2797.21	2815.5	2797.21	2813.8899	7665
I IB	01/06/1992	2809.8799	2809.8799	2799.46	2809.73	3400
I IB	02/06/1992	2817.4299	2827.3101	2817.4299	2827.3101	4200
I IB	03/06/1992	2810.9299	2810.9299	2777.4099	2802.23	6300
I IB	04/06/1992	2784.04	2784.04	2768.8401	2777.3601	4400
I IB	05/06/1992	2771.3401	2771.3401	2740.3101	2741.1699	4195
I IB	08/06/1992	2741.1699	2744.8601	2730.5701	2735.5801	1983
I IB	09/06/1992	2727.6699	2727.6699	2694.6299	2702.1299	3900
I IB	10/06/1992	2702.1299	2710.01	2697.3301	2703.3201	3344
I IB	11/06/1992	2692.1899	2692.1899	2663.4299	2680.79	3272
I IB	12/06/1992	2680.79	2682.9099	2648.01	2663.99	3300
I IB	15/06/1992	2657.5901	2657.5901	2634.0801	2643.8101	2664
I IB	16/06/1992	2643.8101	2672.5901	2643.5901	2671.3701	3090
I IB	17/06/1992	2671.3701	2673.25	2647.1599	2667.0901	3939
I IB	18/06/1992	2667.0901	2667.0901	2637.8501	2647.47	2621
I IB	19/06/1992	2647.47	2690.5901	2647.47	2683.4399	4933
I IB	22/06/1992	2672.1101	2672.1101	2639.95	2643.9199	2538
I IB	23/06/1992	2643.9199	2643.9199	2616.8201	2620.1299	3387
I IB	24/06/1992	2604.0701	2604.0701	2566.73	2575.3701	3346
I IB	25/06/1992	2575.3701	2592.51	2545.3501	2591.78	5700
I IB	26/06/1992	2591.78	2610.3799	2583.73	2609.6399	3700
I IB	29/06/1992	2609.6399	2609.6399	2556.1799	2564.52	4850
I IB	30/06/1992	2564.52	2568	2527.5901	2553.8701	5900
I IB	01/07/1992	2553.8701	2574.46	2509.0901	2521.1699	3800
I IB	02/07/1992	2521.1699	2536.1201	2515.3501	2523.1399	4300
I IB	03/07/1992	2523.1399	2556.29	2520.1799	2556.27	2800
I IB	06/07/1992	2549.23	2549.23	2516.1399	2528.5701	3252
I IB	07/07/1992	2527.1499	2527.1499	2508	2527.1499	2100
I IB	08/07/1992	2509.04	2509.04	2492.6101	2496.8301	2189
I IB	09/07/1992	2496.8301	2528.1499	2491.6101	2523.2	2727
I IB	10/07/1992	2523.2	2527.76	2514.5	2518.3201	2279
I IB	13/07/1992	2518.3201	2525.54	2512.8101	2520.6399	3111
I IB	14/07/1992	2520.6399	2525.1399	2491.03	2506.1399	3100
I IB	15/07/1992	2497.97	2497.97	2446	2459.3899	3950
I IB	16/07/1992	2459.3899	2469.0601	2424.3401	2427.6201	3614
I IB	17/07/1992	2405	2405	2355	2361	3510
I IB	20/07/1992	2336	2336	2244	2291	4905
I IB	21/07/1992	2291	2336	2289	2325	4900
I IB	22/07/1992	2325	2325	2264	2273	3700
I IB	23/07/1992	2263	2263	2247	2252	4610
I IB	24/07/1992	2252	2279	2242	2246	3500
I IB	27/07/1992	2246	2256	2224	2227	3900
I IB	28/07/1992	2227	2228	2213	2222	2800
I IB	29/07/1992	2243	2279	2243	2279	3000
I IB	30/07/1992	2277	2277	2263	2271	3000
I IB	31/07/1992	2271	2292	2256	2289	5434
I IB	03/08/1992	2289	2289	2269	2289	4000
I IB	04/08/1992	2302	2315	2302	2310	3955
I IB	05/08/1992	2310	2311	2300	2309	4190
I IB	06/08/1992	2309	2309	2299	2304	3422
I IB	07/08/1992	2295	2295	2280	2284	3242
I IB	10/08/1992	2272	2272	2248	2258	3780
I IB	11/08/1992	2248	2248	2201	2209	6110
I IB	12/08/1992	2201	2201	2152	2166	5600
I IB	13/08/1992	2166	2185	2154	2166	4500
I IB	14/08/1992	2166	2203	2155	2194	6082
I IB	17/08/1992	2198	2214	2198	2212	2820
I IB	18/08/1992	2208	2208	2187	2208	3000
I IB	19/08/1992	2208	2223	2199	2204	4176
I IB	20/08/1992	2204	2212	2202	2210	3275
I IB	21/08/1992	2216	2230	2216	2229	10780
I IB	24/08/1992	2206	2206	2190	2196	4743
I IB	25/08/1992	2192	2192	2166	2173	4538
I IB	26/08/1992	2173	2180	2148	2149	4984
I IB	27/08/1992	2158	2171	2158	2171	3579
I IB	28/08/1992	2170	2170	2156	2168	3284
I IB	31/08/1992	2166	2166	2157	2160	4488
I IB	01/09/1992	2160	2180	2153	2179	5439
I IB	02/09/1992	2187	2222	2187	2217	7671
I IB	03/09/1992	2242	2291	2242	2290	10353
I IB	04/09/1992	2290	2302	2270	2293	10750
I IB	07/09/1992	2293	2301	2280	2282	4179
I IB	08/09/1992	2275	2275	2242	2250	5808
I IB	09/09/1992	2233	2233	2220	2226	5183
I IB	10/09/1992	2221	2221	2200	2202	5914
I IB	11/09/1992	2205	2220	2205	2217	9485
I IB	14/09/1992	2259	2296	2259	2292	9755
I IB	15/09/1992	2292	2293	2270	2279	7048
